filename,width,height,class,xmin,ymin,xmax,ymax
square_8.jpg,300,300,square,230,98,266,134
triangle_0408.jpg,300,300,triangle,211,224,249,259
square_429.jpg,300,300,square,59,72,102,113
triangle162.jpg,300,300,triangle,252,141,299,188
triangle_0193.jpg,300,300,triangle,27,98,67,135
triangle_046.jpg,300,300,triangle,118,182,148,209
triangle_0187.jpg,300,300,triangle,202,130,252,177
triangle_052.jpg,300,300,triangle,78,92,120,130
triangle176.jpg,300,300,triangle,17,169,58,204
square_0162.jpg,300,300,square,96,221,121,246
square_373.jpg,300,300,square,116,173,164,222
square_367.jpg,300,300,square,177,118,208,149
square_0176.jpg,300,300,square,64,57,111,103
square_401.jpg,300,300,square,125,179,170,225
square368.jpg,300,300,square,137,226,170,258
triangle_085.jpg,300,300,triangle,150,141,181,168
square383.jpg,300,300,square,84,122,121,158
square_398.jpg,300,300,square,115,233,145,264
square397.jpg,300,300,square,131,46,200,112
square_0189.jpg,300,300,square,201,207,231,237
triangle_091.jpg,300,300,triangle,246,159,270,183
triangle_0144.jpg,300,300,triangle,103,255,138,284
triangle_80.jpg,300,300,triangle,125,118,164,153
triangle_0178.jpg,300,300,triangle,69,30,111,66
triangle_94.jpg,300,300,triangle,246,95,277,121
triangle189.jpg,300,300,triangle,180,159,208,183
square234.jpg,300,300,square,98,73,150,126
square220.jpg,300,300,square,80,241,115,277
square208.jpg,300,300,square,161,20,225,85
triangle94.jpg,300,300,triangle,189,198,227,235
square_207.jpg,300,300,square,17,127,60,171
square_213.jpg,300,300,square,119,145,148,174
triangle80.jpg,300,300,triangle,143,180,176,212
square17.jpg,300,300,square,53,69,90,105
triangle43.jpg,300,300,triangle,131,1,181,40
square_039.jpg,300,300,square,189,129,237,177
triangle9.jpg,300,300,triangle,56,118,105,170
triangle_330.jpg,300,300,triangle,29,211,62,238
square_0228.jpg,300,300,square,155,218,200,264
triangle214.jpg,300,300,triangle,108,102,159,151
triangle200.jpg,300,300,triangle,71,149,128,198
square_0214.jpg,300,300,square,74,100,103,130
triangle228.jpg,300,300,triangle,160,5,206,49
triangle_318.jpg,300,300,triangle,174,22,213,60
square_0200.jpg,300,300,square,163,38,216,92
triangle_0226.jpg,300,300,triangle,53,184,105,229
triangle_0232.jpg,300,300,triangle,21,193,57,228
triangle_0233.jpg,300,300,triangle,29,166,77,211
triangle_0227.jpg,300,300,triangle,223,43,265,78
square_0201.jpg,300,300,square,65,166,97,199
triangle_319.jpg,300,300,triangle,223,86,261,116
square_010.jpg,300,300,square,199,141,239,184
triangle229.jpg,300,300,triangle,77,62,126,110
triangle_325.jpg,300,300,triangle,242,147,282,183
square_038.jpg,300,300,square,95,203,127,235
square_0229.jpg,300,300,square,18,57,65,104
triangle_331.jpg,300,300,triangle,224,64,264,100
triangle8.jpg,300,300,triangle,137,182,178,223
triangle42.jpg,300,300,triangle,196,12,241,57
triangle56.jpg,300,300,triangle,199,49,240,94
square16.jpg,300,300,square,248,197,279,231
square_212.jpg,300,300,square,171,209,214,251
triangle81.jpg,300,300,triangle,67,150,110,190
triangle95.jpg,300,300,triangle,48,174,92,219
square209.jpg,300,300,square,171,106,222,156
square_206.jpg,300,300,square,102,63,144,106
square221.jpg,300,300,square,151,157,198,204
triangle_127.jpg,300,300,triangle,90,218,134,260
triangle_133.jpg,300,300,triangle,256,55,291,86
square235.jpg,300,300,square,99,105,153,157
triangle188.jpg,300,300,triangle,63,219,108,268
triangle_0179.jpg,300,300,triangle,192,29,223,58
triangle_0145.jpg,300,300,triangle,123,183,161,215
square_0188.jpg,300,300,square,209,213,240,246
square396.jpg,300,300,square,43,64,80,100
triangle_0151.jpg,300,300,triangle,228,21,279,65
triangle_084.jpg,300,300,triangle,52,150,81,177
square_366.jpg,300,300,square,12,23,48,59
triangle_56.jpg,300,300,triangle,177,28,209,57
square369.jpg,300,300,square,138,13,174,49
square_400.jpg,300,300,square,22,163,72,212
square_0177.jpg,300,300,square,260,112,288,140
triangle_42.jpg,300,300,triangle,134,89,179,132
square_414.jpg,300,300,square,209,156,264,211
square_0163.jpg,300,300,square,93,169,123,199
square_372.jpg,300,300,square,58,171,86,199
square355.jpg,300,300,square,241,111,281,148
square355.jpg,300,300,triangle,48,150,189,300
triangle177.jpg,300,300,triangle,63,56,113,103
triangle_047.jpg,300,300,triangle,199,97,240,134
triangle_0192.jpg,300,300,triangle,101,111,156,158
triangle163.jpg,300,300,triangle,211,43,241,76
square_428.jpg,300,300,square,35,222,85,274
square_9.jpg,300,300,square,207,216,238,248
square194.jpg,300,300,square,23,71,80,127
square_89.jpg,300,300,square,196,16,239,58
triangle_0421.jpg,300,300,triangle,69,216,103,248
triangle_0353.jpg,300,300,triangle,207,93,246,130
square_0375.jpg,300,300,square,212,107,252,145
square_76.jpg,300,300,square,180,108,217,142
triangle349.jpg,300,300,triangle,250,79,295,123
square_164.jpg,300,300,square,133,151,169,188
square_170.jpg,300,300,square,184,129,236,179
triangle_279.jpg,300,300,triangle,121,119,162,158
square_0361.jpg,300,300,square,199,61,243,104
square_62.jpg,300,300,square,252,257,282,286
triangle_0384.jpg,300,300,triangle,111,22,156,64
triangle_251.jpg,300,300,triangle,125,179,156,209
square_0349.jpg,300,300,square,210,140,251,182
triangle375.jpg,300,300,triangle,6,35,33,62
square157.jpg,300,300,square,258,110,290,142
square_158.jpg,300,300,square,17,92,46,120
triangle407.jpg,300,300,triangle,48,60,80,91
square143.jpg,300,300,square,33,107,85,160
triangle_0390.jpg,300,300,triangle,196,102,245,147
triangle_245.jpg,300,300,triangle,38,186,62,208
square_66.jpg,300,300,square,17,89,64,134
triangle359.jpg,300,300,triangle,209,69,249,114
square_174.jpg,300,300,square,59,25,111,76
square_0403.jpg,300,300,square,34,153,66,183
square_160.jpg,300,300,square,136,231,165,261
triangle_269.jpg,300,300,triangle,59,141,111,187
square_72.jpg,300,300,square,89,54,125,89
square147.jpg,300,300,square,14,113,80,180
square_0359.jpg,300,300,square,166,82,202,119
triangle365.jpg,300,300,triangle,134,268,169,300
triangle403.jpg,300,300,triangle,105,77,143,118
square153.jpg,300,300,square,90,90,141,138
triangle371.jpg,300,300,triangle,119,170,162,213
triangle_255.jpg,300,300,triangle,163,217,215,263
triangle_0380.jpg,300,300,triangle,76,23,122,66
triangle_0419.jpg,300,300,triangle,156,68,206,115
square_99.jpg,300,300,square,195,69,249,125
square184.jpg,300,300,square,94,137,134,176
triangle_0357.jpg,300,300,triangle,152,194,206,242
triangle_282.jpg,300,300,triangle,137,140,181,180
triangle_0343.jpg,300,300,triangle,58,66,97,101
square190.jpg,300,300,square,7,131,67,191
square_410.jpg,300,300,square,190,216,227,257
square_0167.jpg,300,300,square,70,107,111,150
square379.jpg,300,300,square,166,110,245,181
square_404.jpg,300,300,square,113,153,156,196
triangle_52.jpg,300,300,triangle,130,234,165,265
square_362.jpg,300,300,square,53,93,92,129
square423.jpg,300,300,square,122,204,179,261
square345.jpg,300,300,square,51,100,91,139
triangle_0182.jpg,300,300,triangle,237,143,271,172
triangle173.jpg,300,300,triangle,61,164,97,198
triangle198.jpg,300,300,triangle,211,74,258,129
triangle_0169.jpg,300,300,triangle,211,211,257,252
triangle_91.jpg,300,300,triangle,92,225,148,273
square_389.jpg,300,300,square,163,19,193,47
triangle_080.jpg,300,300,triangle,9,240,38,265
triangle_0155.jpg,300,300,triangle,141,206,187,247
square386.jpg,300,300,square,31,54,74,96
square_0198.jpg,300,300,square,48,87,95,134
square392.jpg,300,300,square,127,45,185,103
triangle_094.jpg,300,300,triangle,208,40,249,78
triangle91.jpg,300,300,triangle,105,19,137,52
square219.jpg,300,300,square,130,257,174,300
square231.jpg,300,300,square,89,95,135,140
square225.jpg,300,300,square,206,141,245,182
triangle46.jpg,300,300,triangle,169,5,209,44
square_0211.jpg,300,300,square,172,210,216,254
square_014.jpg,300,300,square,127,207,166,245
triangle239.jpg,300,300,triangle,240,76,270,109
square_0205.jpg,300,300,square,76,36,116,76
triangle211.jpg,300,300,triangle,271,132,300,160
square_028.jpg,300,300,square,227,68,270,111
triangle205.jpg,300,300,triangle,227,115,276,157
triangle_0223.jpg,300,300,triangle,153,84,198,123
triangle_0237.jpg,300,300,triangle,189,185,223,212
triangle_0236.jpg,300,300,triangle,97,239,142,280
triangle_0222.jpg,300,300,triangle,172,48,204,76
square_029.jpg,300,300,square,181,208,219,246
square_0238.jpg,300,300,square,173,37,202,65
triangle204.jpg,300,300,triangle,154,100,199,148
triangle210.jpg,300,300,triangle,210,68,262,111
triangle_334.jpg,300,300,triangle,227,246,264,280
square_015.jpg,300,300,square,204,29,239,64
triangle238.jpg,300,300,triangle,84,78,119,115
square_0210.jpg,300,300,square,27,192,61,226
square13.jpg,300,300,square,249,84,300,151
triangle47.jpg,300,300,triangle,157,174,207,225
triangle53.jpg,300,300,triangle,77,88,106,118
square224.jpg,300,300,square,4,204,38,237
triangle_122.jpg,300,300,triangle,211,193,246,223
triangle_136.jpg,300,300,triangle,13,193,60,234
square230.jpg,300,300,square,79,44,115,77
triangle84.jpg,300,300,triangle,136,155,178,201
square218.jpg,300,300,square,186,62,253,127
square_217.jpg,300,300,square,84,193,130,240
square_203.jpg,300,300,square,75,53,116,94
triangle90.jpg,300,300,triangle,101,188,131,218
triangle_0140.jpg,300,300,triangle,96,131,146,175
triangle_095.jpg,300,300,triangle,135,142,188,187
square_388.jpg,300,300,square,224,49,276,102
square_0199.jpg,300,300,square,52,65,101,114
triangle_0154.jpg,300,300,triangle,138,201,165,225
triangle_081.jpg,300,300,triangle,245,77,274,104
triangle_90.jpg,300,300,triangle,65,77,124,124
triangle_0168.jpg,300,300,triangle,182,39,235,85
triangle199.jpg,300,300,triangle,207,134,249,175
square350.jpg,300,300,square,1,136,42,197
triangle172.jpg,300,300,triangle,26,86,57,112
triangle_056.jpg,300,300,triangle,76,14,105,39
triangle_0183.jpg,300,300,triangle,70,20,114,64
triangle_042.jpg,300,300,triangle,138,176,190,222
triangle_0197.jpg,300,300,triangle,17,222,66,269
triangle166.jpg,300,300,triangle,58,236,97,274
square_405.jpg,300,300,square,137,177,193,231
square_363.jpg,300,300,square,171,133,201,160
square_377.jpg,300,300,square,69,64,118,113
square378.jpg,300,300,square,229,138,278,186
square_0166.jpg,300,300,square,80,62,118,101
square_411.jpg,300,300,square,57,87,94,124
triangle_297.jpg,300,300,triangle,220,95,269,136
triangle_0356.jpg,300,300,triangle,133,51,174,88
square185.jpg,300,300,square,207,27,246,66
square_98.jpg,300,300,square,46,40,91,83
triangle_0430.jpg,300,300,triangle,119,151,159,184
triangle_0418.jpg,300,300,triangle,133,185,165,216
triangle_0381.jpg,300,300,triangle,193,164,219,190
triangle370.jpg,300,300,triangle,172,126,196,153
square152.jpg,300,300,square,171,114,211,154
triangle364.jpg,300,300,triangle,207,178,250,219
square146.jpg,300,300,square,27,144,95,212
triangle_0395.jpg,300,300,triangle,108,141,131,164
triangle_240.jpg,300,300,triangle,38,126,82,165
square_149.jpg,300,300,square,213,128,253,167
triangle402.jpg,300,300,triangle,179,131,228,179
square_161.jpg,300,300,square,86,13,121,48
square_73.jpg,300,300,square,63,152,117,206
square_0370.jpg,300,300,square,145,111,196,161
triangle_268.jpg,300,300,triangle,197,72,223,98
triangle358.jpg,300,300,triangle,134,86,179,132
square_67.jpg,300,300,square,169,154,223,208
square_0402.jpg,300,300,square,155,83,186,116
square_175.jpg,300,300,square,142,235,187,279
square_0372.jpg,300,300,square,244,205,284,247
square_71.jpg,300,300,square,183,31,233,80
square_177.jpg,300,300,square,73,173,101,200
square178.jpg,300,300,square,60,188,105,234
square_0366.jpg,300,300,square,61,243,87,271
square_65.jpg,300,300,square,209,11,241,41
square150.jpg,300,300,square,10,141,55,186
triangle372.jpg,300,300,triangle,126,1,157,20
triangle_256.jpg,300,300,triangle,60,152,112,200
triangle_0383.jpg,300,300,triangle,150,51,181,82
triangle400.jpg,300,300,triangle,263,134,292,163
triangle_242.jpg,300,300,triangle,171,188,228,238
triangle_0397.jpg,300,300,triangle,148,110,176,137
square144.jpg,300,300,square,111,157,167,214
square_59.jpg,300,300,square,81,256,113,289
triangle366.jpg,300,300,triangle,93,71,134,120
triangle_0368.jpg,300,300,triangle,107,138,155,178
triangle399.jpg,300,300,triangle,90,170,121,199
triangle_0340.jpg,300,300,triangle,120,92,173,139
triangle_0426.jpg,300,300,triangle,144,222,187,261
triangle_0432.jpg,300,300,triangle,235,233,277,270
square187.jpg,300,300,square,143,204,176,235
triangle_281.jpg,300,300,triangle,137,250,173,284
square_361.jpg,300,300,square,79,183,129,231
square_0170.jpg,300,300,square,106,42,144,79
square_413.jpg,300,300,square,22,30,71,77
triangle158.jpg,300,300,triangle,167,4,216,55
square_0164.jpg,300,300,square,130,38,173,80
triangle_45.jpg,300,300,triangle,98,45,149,88
square_375.jpg,300,300,square,58,227,113,280
triangle_0181.jpg,300,300,triangle,143,195,185,230
triangle_054.jpg,300,300,triangle,222,164,276,212
square352.jpg,300,300,square,86,79,149,143
triangle164.jpg,300,300,triangle,77,211,106,241
square346.jpg,300,300,square,108,245,154,292
triangle_0195.jpg,300,300,triangle,114,102,168,150
triangle_040.jpg,300,300,triangle,205,163,244,196
square420.jpg,300,300,square,85,234,128,274
square_349.jpg,300,300,square,180,69,209,98
square391.jpg,300,300,square,64,231,111,278
triangle_0142.jpg,300,300,triangle,190,114,245,160
triangle_0156.jpg,300,300,triangle,84,163,133,203
square_215.jpg,300,300,square,193,57,243,104
triangle_108.jpg,300,300,triangle,180,242,215,275
square_201.jpg,300,300,square,160,37,187,63
square_229.jpg,300,300,square,14,99,46,130
square226.jpg,300,300,square,197,151,257,213
square232.jpg,300,300,square,117,208,177,265
square39.jpg,300,300,square,130,88,164,122
triangle45.jpg,300,300,triangle,171,97,214,139
triangle51.jpg,300,300,triangle,182,211,211,241
triangle79.jpg,300,300,triangle,212,156,239,185
square11.jpg,300,300,square,93,117,143,167
square_0206.jpg,300,300,square,108,184,152,228
square_017.jpg,300,300,square,47,50,78,80
square_0212.jpg,300,300,square,164,218,203,258
triangle206.jpg,300,300,triangle,153,49,183,76
triangle_322.jpg,300,300,triangle,114,141,143,166
triangle212.jpg,300,300,triangle,145,97,189,146
triangle_0208.jpg,300,300,triangle,136,215,184,257
triangle_0234.jpg,300,300,triangle,223,186,259,217
triangle_0220.jpg,300,300,triangle,55,63,105,104
triangle_0221.jpg,300,300,triangle,156,76,206,121
triangle_0235.jpg,300,300,triangle,60,229,112,275
triangle_0209.jpg,300,300,triangle,231,42,274,80
triangle213.jpg,300,300,triangle,74,71,127,124
triangle_323.jpg,300,300,triangle,199,120,239,158
triangle207.jpg,300,300,triangle,277,109,300,149
square_0213.jpg,300,300,square,237,156,276,197
square_0207.jpg,300,300,square,115,232,146,265
square_016.jpg,300,300,square,175,105,208,137
square10.jpg,300,300,square,118,122,169,170
triangle78.jpg,300,300,triangle,97,119,128,149
triangle50.jpg,300,300,triangle,18,190,56,226
triangle44.jpg,300,300,triangle,239,98,274,134
square38.jpg,300,300,square,76,172,113,214
square233.jpg,300,300,square,1,120,32,171
square_228.jpg,300,300,square,114,218,149,253
square227.jpg,300,300,square,166,241,196,270
triangle93.jpg,300,300,triangle,30,171,80,218
triangle_109.jpg,300,300,triangle,158,71,203,110
square_200.jpg,300,300,square,78,124,113,159
square_214.jpg,300,300,square,205,124,258,177
triangle87.jpg,300,300,triangle,233,98,262,128
square384.jpg,300,300,square,212,53,266,106
triangle_0157.jpg,300,300,triangle,187,221,222,255
triangle_082.jpg,300,300,triangle,61,89,114,136
triangle_0143.jpg,300,300,triangle,40,261,69,289
triangle_87.jpg,300,300,triangle,192,37,234,74
triangle_041.jpg,300,300,triangle,72,211,100,239
triangle_0194.jpg,300,300,triangle,19,140,73,188
square347.jpg,300,300,square,86,28,130,68
triangle_78.jpg,300,300,triangle,146,175,177,200
square_0159.jpg,300,300,square,144,214,183,252
square_348.jpg,300,300,square,152,231,201,281
square421.jpg,300,300,square,131,76,192,132
square353.jpg,300,300,square,125,1,169,30
triangle_055.jpg,300,300,triangle,110,76,154,113
triangle_0180.jpg,300,300,triangle,32,30,73,66
square_0165.jpg,300,300,square,225,110,259,142
triangle159.jpg,300,300,triangle,185,266,238,300
square_412.jpg,300,300,square,208,68,241,97
square_374.jpg,300,300,square,177,119,223,165
square_360.jpg,300,300,square,15,104,59,149
square409.jpg,300,300,square,241,66,272,97
triangle_50.jpg,300,300,triangle,67,184,95,208
square_406.jpg,300,300,square,99,78,149,128
square_189.jpg,300,300,square,145,167,189,209
triangle_280.jpg,300,300,triangle,24,162,70,203
square186.jpg,300,300,square,242,79,300,140
square192.jpg,300,300,square,189,2,237,47
triangle_0427.jpg,300,300,triangle,66,187,114,228
triangle398.jpg,300,300,triangle,76,214,108,243
triangle_0369.jpg,300,300,triangle,215,168,261,207
triangle367.jpg,300,300,triangle,18,113,49,145
square_58.jpg,300,300,square,36,247,69,280
square145.jpg,300,300,square,84,22,127,67
triangle_0396.jpg,300,300,triangle,102,26,130,52
triangle_243.jpg,300,300,triangle,242,219,270,247
triangle_0382.jpg,300,300,triangle,245,54,269,81
triangle_257.jpg,300,300,triangle,139,133,174,167
triangle373.jpg,300,300,triangle,249,83,280,114
square151.jpg,300,300,square,195,239,227,271
square_0401.jpg,300,300,square,169,217,210,258
square_176.jpg,300,300,square,165,247,205,288
square_64.jpg,300,300,square,187,171,228,212
square_0367.jpg,300,300,square,24,96,53,124
square179.jpg,300,300,square,232,149,267,183
square_70.jpg,300,300,square,249,99,280,128
square_0373.jpg,300,300,square,139,155,167,183
square_162.jpg,300,300,square,45,222,74,251
triangle_272.jpg,300,300,triangle,207,195,267,247
square_69.jpg,300,300,square,170,144,197,171
triangle342.jpg,300,300,triangle,57,11,103,56
square_147.jpg,300,300,square,156,31,204,80
square_55.jpg,300,300,square,221,202,260,240
square_0356.jpg,300,300,square,22,192,60,231
square_41.jpg,300,300,square,23,143,73,192
square_153.jpg,300,300,square,161,204,191,235
triangle_0402.jpg,300,300,triangle,131,161,188,210
triangle395.jpg,300,300,triangle,58,231,96,272
triangle_0370.jpg,300,300,triangle,146,28,183,60
triangle381.jpg,300,300,triangle,123,242,156,279
triangle_0416.jpg,300,300,triangle,123,218,154,245
square_184.jpg,300,300,square,41,215,73,246
triangle_0358.jpg,300,300,triangle,169,202,208,240
square_96.jpg,300,300,square,125,207,161,243
square_0395.jpg,300,300,square,154,109,204,158
square_82.jpg,300,300,square,229,141,265,174
square_0381.jpg,300,300,square,206,217,258,271
square_190.jpg,300,300,square,49,201,81,232
square_0168.jpg,300,300,square,215,180,248,212
triangle154.jpg,300,300,triangle,78,113,128,160
square376.jpg,300,300,square,213,140,279,207
triangle_070.jpg,300,300,triangle,213,157,259,202
square410.jpg,300,300,square,127,54,192,117
square_379.jpg,300,300,square,29,176,66,211
square404.jpg,300,300,square,6,93,53,140
triangle_064.jpg,300,300,triangle,153,63,193,99
triangle140.jpg,300,300,triangle,198,84,241,133
square362.jpg,300,300,square,32,30,89,88
triangle_0199.jpg,300,300,triangle,128,220,167,256
square_0154.jpg,300,300,square,130,247,162,280
square_423.jpg,300,300,square,64,87,114,137
triangle168.jpg,300,300,triangle,90,27,135,70
square_345.jpg,300,300,square,74,165,118,210
square_351.jpg,300,300,square,239,100,281,140
square_0140.jpg,300,300,square,219,58,266,105
triangle_61.jpg,300,300,triangle,179,171,207,195
triangle_058.jpg,300,300,triangle,89,242,130,277
triangle_0166.jpg,300,300,triangle,117,153,157,188
triangle_0172.jpg,300,300,triangle,156,211,207,256
square389.jpg,300,300,square,19,72,56,109
square_0197.jpg,300,300,square,89,172,131,215
square_386.jpg,300,300,square,33,56,73,93
square_0183.jpg,300,300,square,82,113,115,145
square202.jpg,300,300,square,142,123,210,188
triangle_104.jpg,300,300,triangle,96,75,127,102
square_219.jpg,300,300,square,97,192,138,235
square_225.jpg,300,300,square,63,92,112,139
square21.jpg,300,300,square,216,97,258,138
triangle49.jpg,300,300,triangle,82,170,128,222
square35.jpg,300,300,square,158,191,209,243
triangle61.jpg,300,300,triangle,202,102,228,127
triangle75.jpg,300,300,triangle,123,247,167,290
triangle_306.jpg,300,300,triangle,97,23,141,63
triangle222.jpg,300,300,triangle,162,7,201,47
triangle236.jpg,300,300,triangle,214,91,242,122
square_033.jpg,300,300,square,123,48,158,83
square_0222.jpg,300,300,square,127,179,155,206
triangle3.jpg,300,300,triangle,39,110,82,150
square_0236.jpg,300,300,square,100,133,135,168
square_027.jpg,300,300,square,146,137,178,169
triangle_0238.jpg,300,300,triangle,71,110,108,144
triangle_0239.jpg,300,300,triangle,47,152,103,201
triangle_0205.jpg,300,300,triangle,116,153,153,184
triangle_0211.jpg,300,300,triangle,75,205,123,248
square_0237.jpg,300,300,square,92,41,123,72
square_032.jpg,300,300,square,33,196,66,229
triangle237.jpg,300,300,triangle,90,201,143,254
triangle223.jpg,300,300,triangle,221,208,259,239
triangle_307.jpg,300,300,triangle,44,23,84,59
triangle74.jpg,300,300,triangle,131,187,171,228
triangle60.jpg,300,300,triangle,84,140,132,190
triangle48.jpg,300,300,triangle,142,226,181,268
square20.jpg,300,300,square,71,261,118,300
square_224.jpg,300,300,square,61,161,106,204
triangle_139.jpg,300,300,triangle,91,163,138,201
square_230.jpg,300,300,square,176,107,200,134
square203.jpg,300,300,square,167,245,206,280
square_393.jpg,300,300,square,143,129,195,182
square_0182.jpg,300,300,square,208,228,234,254
square_387.jpg,300,300,square,195,187,244,237
triangle_0173.jpg,300,300,triangle,204,99,230,123
triangle182.jpg,300,300,triangle,48,84,100,138
triangle196.jpg,300,300,triangle,201,157,246,206
triangle_0167.jpg,300,300,triangle,129,158,164,191
square_350.jpg,300,300,square,107,23,159,75
triangle_059.jpg,300,300,triangle,171,76,215,114
square_0141.jpg,300,300,square,64,177,102,214
triangle_74.jpg,300,300,triangle,185,19,235,62
triangle169.jpg,300,300,triangle,95,125,132,164
square_422.jpg,300,300,square,158,115,204,161
square_0155.jpg,300,300,square,83,184,135,237
triangle_0198.jpg,300,300,triangle,89,94,142,141
square_344.jpg,300,300,square,151,167,203,217
square405.jpg,300,300,square,80,29,117,67
square363.jpg,300,300,square,199,123,249,173
triangle141.jpg,300,300,triangle,194,216,219,241
triangle_065.jpg,300,300,triangle,249,247,281,278
triangle_071.jpg,300,300,triangle,226,51,269,87
triangle_48.jpg,300,300,triangle,119,185,172,232
square377.jpg,300,300,square,123,27,189,93
triangle155.jpg,300,300,triangle,221,45,252,79
square_0169.jpg,300,300,square,58,201,92,235
square_378.jpg,300,300,square,120,126,155,161
square411.jpg,300,300,square,120,197,157,239
square_0380.jpg,300,300,square,196,135,225,168
square_83.jpg,300,300,square,38,100,77,136
square_191.jpg,300,300,square,149,76,204,129
square_185.jpg,300,300,square,211,122,247,159
square_97.jpg,300,300,square,139,21,188,69
triangle_0359.jpg,300,300,triangle,58,79,84,103
triangle380.jpg,300,300,triangle,35,148,68,183
triangle_0371.jpg,300,300,triangle,64,242,104,278
triangle_0417.jpg,300,300,triangle,88,113,132,154
square_3.jpg,300,300,square,147,69,176,98
triangle_0403.jpg,300,300,triangle,206,28,250,63
triangle394.jpg,300,300,triangle,185,130,220,167
square_0343.jpg,300,300,square,92,217,124,247
square_152.jpg,300,300,square,29,200,67,241
square_146.jpg,300,300,square,30,12,66,47
square_0357.jpg,300,300,square,85,36,131,83
triangle343.jpg,300,300,triangle,108,274,135,300
square_68.jpg,300,300,square,148,66,187,103
triangle357.jpg,300,300,triangle,172,239,205,274
square175.jpg,300,300,square,50,206,86,242
triangle_273.jpg,300,300,triangle,77,234,118,271
square163.jpg,300,300,square,71,29,119,78
triangle341.jpg,300,300,triangle,184,133,209,158
triangle_265.jpg,300,300,triangle,29,152,75,199
square177.jpg,300,300,square,39,107,86,153
triangle355.jpg,300,300,triangle,71,129,100,160
square_178.jpg,300,300,square,46,219,93,267
square_42.jpg,300,300,square,56,149,110,202
square_0341.jpg,300,300,square,175,49,216,88
triangle369.jpg,300,300,triangle,108,68,136,95
square_56.jpg,300,300,square,48,67,81,100
square_0355.jpg,300,300,square,141,226,175,261
triangle_0398.jpg,300,300,triangle,228,237,256,263
triangle_0415.jpg,300,300,triangle,232,210,268,240
triangle_0373.jpg,300,300,triangle,152,112,200,155
triangle396.jpg,300,300,triangle,67,66,117,118
triangle_0367.jpg,300,300,triangle,72,99,129,148
triangle_0401.jpg,300,300,triangle,138,51,173,79
square_1.jpg,300,300,square,215,121,248,154
triangle_0429.jpg,300,300,triangle,225,150,270,187
square_193.jpg,300,300,square,72,89,114,131
square_81.jpg,300,300,square,236,40,281,83
square_0382.jpg,300,300,square,109,53,138,80
square_0396.jpg,300,300,square,84,199,123,237
square188.jpg,300,300,square,144,198,212,267
square_187.jpg,300,300,square,186,210,238,265
triangle143.jpg,300,300,triangle,208,59,236,90
square361.jpg,300,300,square,234,126,268,162
square407.jpg,300,300,square,12,95,81,164
square413.jpg,300,300,square,121,165,179,220
triangle157.jpg,300,300,triangle,195,200,246,246
square375.jpg,300,300,square,113,64,182,132
triangle_073.jpg,300,300,triangle,250,169,286,203
square_0143.jpg,300,300,square,64,169,105,209
triangle_62.jpg,300,300,triangle,88,114,138,160
square_352.jpg,300,300,square,94,34,120,59
square_346.jpg,300,300,square,146,23,173,51
square_420.jpg,300,300,square,123,163,177,217
square349.jpg,300,300,square,208,150,250,189
triangle180.jpg,300,300,triangle,164,97,196,128
triangle_0171.jpg,300,300,triangle,168,117,212,157
triangle_0165.jpg,300,300,triangle,42,53,84,93
triangle_89.jpg,300,300,triangle,173,193,227,239
triangle194.jpg,300,300,triangle,238,68,262,95
triangle_098.jpg,300,300,triangle,185,193,225,229
square_0180.jpg,300,300,square,85,144,123,183
square_391.jpg,300,300,square,19,95,68,144
square_385.jpg,300,300,square,24,99,58,132
square_0194.jpg,300,300,square,205,97,254,147
triangle_0159.jpg,300,300,triangle,146,16,186,50
triangle_113.jpg,300,300,triangle,190,41,229,76
triangle89.jpg,300,300,triangle,210,77,251,120
square201.jpg,300,300,square,244,95,289,141
square229.jpg,300,300,square,160,77,206,121
square_226.jpg,300,300,square,88,152,117,181
square_232.jpg,300,300,square,68,175,122,227
square36.jpg,300,300,square,192,121,247,174
square22.jpg,300,300,square,142,50,200,107
triangle76.jpg,300,300,triangle,115,279,144,300
triangle62.jpg,300,300,triangle,122,145,163,188
square_018.jpg,300,300,square,219,123,263,164
square_0209.jpg,300,300,square,185,108,225,147
triangle235.jpg,300,300,triangle,262,110,300,153
triangle_305.jpg,300,300,triangle,221,179,253,208
triangle221.jpg,300,300,triangle,81,51,119,88
square_024.jpg,300,300,square,121,238,147,263
square_0235.jpg,300,300,square,139,234,183,278
square_0221.jpg,300,300,square,118,151,166,199
triangle_0207.jpg,300,300,triangle,124,121,181,169
triangle_0213.jpg,300,300,triangle,140,23,187,66
triangle1.jpg,300,300,triangle,273,147,300,183
square_0220.jpg,300,300,square,166,28,214,78
square_025.jpg,300,300,square,18,165,65,211
square_0234.jpg,300,300,square,160,90,206,136
triangle220.jpg,300,300,triangle,36,170,61,196
triangle234.jpg,300,300,triangle,144,30,175,60
triangle63.jpg,300,300,triangle,218,149,258,187
triangle77.jpg,300,300,triangle,119,219,160,257
square23.jpg,300,300,square,146,195,201,251
square37.jpg,300,300,square,146,166,214,230
square_233.jpg,300,300,square,93,66,121,95
square228.jpg,300,300,square,74,158,112,199
square_227.jpg,300,300,square,16,197,43,224
square200.jpg,300,300,square,138,7,175,45
triangle88.jpg,300,300,triangle,161,66,212,116
triangle_112.jpg,300,300,triangle,21,248,60,285
square_384.jpg,300,300,square,109,171,162,224
triangle_0158.jpg,300,300,triangle,149,59,201,107
square_0195.jpg,300,300,square,49,148,84,184
